Price,Rating,city,Owner,Fuel_Type,Transmission,RTO,Insurance,Insurance_Type,Company,Model,Kilometres_travelled,year,month 
75000.0,3.5,2423,Second ,petrol,manual,RTOMH12,25/12/2020,3rdParty,hyundai,santro ls zip drive euro i,50425.0,2002,10
500000.0,4.4,2423,First ,petrol,manual,RTOMH12,13/1/2021,Comp,maruti,swift dzire vxi 1.2 bs iv,42367.0,2015,12
175000.0,3.8,2423,Second ,petrol,manual,RTOMH12,14/5/2021,Third_party,ford,figo 1.2 zxi duratec ,75031.0,2010,4
475000.0,4.6,2423,First ,petrol,automatic,RTOMH2P,19/12/2020,Comprehensive,maruti,celerio zxi opt amt,16622.0,2017,11
740000.0,4.8,2423,First ,petrol,manual,RTOMH12,2/10/2021,Comp,maruti,baleno alpha 1.2 k12 ,26397.0,2018,7
300000.0,4.3,2423,First ,petrol,manual,RTOMH14,10/2/2021,Comprehensive,hyundai,i10 asta 1.2 kappa2,45790.0,2011,11
150000.0,3.8,2423,Second ,diesel,manual,RTOMH12,,Expired,mitsubishi,lancer lxd 2.0,105992.0,2008,6
500000.0,4.1,2423,First ,petrol,manual,RTOMH14,5/9/2021,Zero_Dep,maruti,swift dzire vxi 1.2 bs iv,48289.0,2015,7
600000.0,4.4,2423,First ,petrol + cng,,RTOMH12,16/5/2022,Third_party,hyundai,grand i10 magna cng,24641.0,2019,5
85000.0,4.5,2423,Second ,petrol,manual,RTOMH12,1/12/2020,3rdParty,maruti,alto lxi,67559.0,2006,1
230000.0,3.8,2423,Second ,petrol,manual,RTOMH02,19/8/2021,Comprehensive,maruti,swift zxi,87188.0,2010,6
740000.0,4.4,2423,First ,diesel,manual,RTOMH14,2/11/2020,Comprehensive,maruti,vitara brezza vdi opt,38740.0,2016,9
125000.0,3.9,2423,Second ,petrol,manual,RTOMH12,,Expired,maruti,sx4 vxi,86829.0,2007,10
250000.0,3.8,2423,First ,petrol,manual,RTOMH14,2/1/2021,Comprehensive,hyundai,i10 era 1.1 irde,62495.0,2012,8
48000.0,1,2423,First ,petrol,manual,RTOMH20,,Expired,maruti,esteem vxi,67758.0,2005,1
600000.0,4.7,2423,First ,petrol,manual,RTOMH12,29/10/2021,ZeroDepreciation,maruti,swift vxi,25757.0,2018,8
500000.0,4.8,2423,Second ,petrol,automatic,RTOMH12,,Expired,maruti,celerio zxi amt,9314.0,2018,8
140000.0,4.2,2423,First ,petrol,manual,RTOMH12,27/9/2021,Comprehensive,tata,indica vista aura safire bs iv,48551.0,2009,8
210000.0,4.2,2423,First ,petrol,manual,RTOMH04,28/10/2021,Third_party,hyundai,i10 era 1.1 irde,81456.0,2011,1
200319.0,3.4,2423,Second ,diesel,manual,RTODD03,11/11/2020,3rdParty,maruti,swift dzire vdi,82340.0,2010,2
550000.0,4.4,2423,First ,diesel,manual,RTOMH14,24/11/2021,Comprehensive,honda,jazz 1.5 vx i dtec,47999.0,2015,11
100000.0,3.6,2423,First ,petrol,manual,RTOMH12,,Expired,maruti,wagon r lxi,36325.0,2006,1
600000.0,4.1,2423,First ,diesel,automatic,RTOMH19,24/3/2021,Comprehensive,volkswagen,vento highline tdi at,57671.0,2015,2
375000.0,4.8,2423,First ,petrol + cng,manual,RTOMH14,28/9/2022,3rdParty,maruti,alto 800 lxi cng,13655.0,2019,1
554000.0,3.8,2423,Third ,petrol,automatic,RTOMH06,19/11/2021,3rdParty,porsche,cayenne v6 tiptronic,98591.0,2005,8
409131.0,4,2423,Third ,diesel,manual,RTOMH11,28/11/2021,ZeroDepreciation,tata,safari storme 2.2 vx 4x2,62382.0,2013,11
480000.0,4.3,2423,Second ,diesel,manual,RTOMH46,,Expired,ford,figo aspire 1.5 titanium diesel,71484.0,2018,2
1100000.0,5,2423,First ,petrol,,RTOMH12,23/9/2020,ZeroDepreciation,maruti,xl6 alpha shvs  mt ,6730.0,2019,9
149830.0,3.9,2423,Second ,petrol,manual,RTOMH43,,Expired,chevrolet,spark ls 1.0,52819.0,2012,12
140000.0,3.7,2423,Second ,petrol + cng,manual,RTOMH11,22/3/2021,Comprehensive,hyundai,santro xing gls,83194.0,2010,2
51000.0,3.5,2423,Third ,petrol,manual,RTOMH06,26/5/2021,Third_party,hyundai,santro xing xs,128615.0,2003,10
450000.0,4.6,2423,First ,petrol,manual,RTOMH12,11/10/2021,3rdParty,nissan,sunny xl petrol,9928.0,2015,4
30000.0,3.3,2423,Fourth ,petrol,manual,RTOMH12,,Expired,maruti,800 std,45161.0,1997,3
1161600.0,4.1,2423,First ,diesel,automatic,RTOMH02,5/3/2021,Comp,audi,a4 2.0 tdi 174bhp premium,38223.0,2014,1
248000.0,4.5,2423,First ,petrol,manual,RTOMH12,24/3/2021,3rdParty,hyundai,eon era plus,30010.0,2013,1
522000.0,4.2,2423,Second ,petrol,manual,RTOMH02,29/4/2021,Comprehensive,renault,duster rxl petrol 104,26759.0,2015,3
380000.0,4.1,2423,Second ,diesel,automatic,RTODL12,,Expired,hyundai,verna fluidic 1.6 ex crdi at,67548.0,2013,4
199000.0,4.2,2423,First ,petrol,manual,RTOMH02,6/3/2021,Comprehensive,hyundai,i10 magna 1.1 irde2,88047.0,2010,2
162000.0,4.2,2423,First ,petrol,manual,RTOMH14,1/3/2021,Comprehensive,hyundai,santro xing gl,16822.0,2009,2
46674.0,3.6,2423,Fifth ,petrol,manual,RTOMH08,29/1/2021,3rdParty,maruti,alto lx,126094.0,2005,10
290000.0,3.9,2423,Third ,petrol,manual,RTOMH12,3/9/2021,Third_party,volkswagen,polo comfortline 1.2l petrol,76431.0,2012,2
170000.0,3.9,2423,First ,petrol,manual,RTOMH12,11/9/2021,3rdParty,maruti,zen estilo lxi,79408.0,2011,5
321000.0,4.3,2423,Second ,petrol,manual,RTOMH12,30/11/2020,Expired,nissan,sunny xv petrol,58872.0,2013,1
90000.0,3.8,2423,Second ,petrol,manual,RTOMH12,,Expired,ford,ikon 1.3 clxi,76984.0,2004,7
300000.0,4.2,2423,First ,petrol + cng,manual,RTOMH14,28/6/2021,Third_party,maruti,wagon r 1.0 lxi cng,61544.0,2013,2
1215000.0,4.8,2423,First ,petrol,,RTOMH14,18/2/2023,Zero_Dep,hyundai,venue 1.0l turbo gdi sx mt,1822.0,2020,1
522500.0,4.8,2423,First ,petrol,,RTOMH14,1/1/2022,3rdParty,tata,tiago 	xza 1.2 revotron,14433.0,2018,11
45000.0,4.1,2423,Second ,petrol,manual,RTOMH12,,Expired,tata,nano lx,43847.0,2010,6
650000.0,4.1,2423,First ,petrol,automatic,RTOMH09,2/10/2021,Third_party,honda,amaze 1.2 sat i vtec,11000.0,2018,5
1320000.0,4.9,2423,First ,petrol,,RTOMH12,25/8/2021,ZeroDepreciation,hyundai,creta 1.6 sx (o) vtvt,9942.0,2019,7
225000.0,4.2,2423,First ,petrol + lpg,automatic,RTOMH12,,Expired,maruti,a star vxi abs at,42107.0,2011,4
90000.0,3.2,2423,First ,petrol + lpg,manual,RTOMH19,9/3/2021,Comprehensive,hyundai,santro xing xp,78431.0,2004,1
325000.0,4.4,2423,Second ,petrol,manual,RTOMH12,,Expired,renault,kwid rxt,25420.0,2016,10
437000.0,4.2,2423,First ,petrol,automatic,RTOMH12,24/5/2021,Third_party,skoda,superb elegance 1.8 tsi at,49038.0,2011,4
50000.0,3.3,2423,Second ,petrol,manual,RTOMH12,16/12/2021,Third_party,maruti,alto lx,53141.0,2003,1
600000.0,4.1,2423,Second ,diesel,manual,RTOMH05,29/7/2021,Comprehensive,renault,duster rxz 110 4wd,58748.0,2015,1
280000.0,3.7,2423,First ,diesel,manual,RTOMH31,16/11/2021,Comprehensive,maruti,swift vdi,79383.0,2010,10
826500.0,4.8,2423,First ,petrol,,RTOMH12,21/11/2020,Comp,honda,jazz 1.2 vx at ,11582.0,2019,3
300000.0,4.2,2423,First ,petrol,manual,RTOMH12,,Expired,datsun,go plus t,20200.0,2015,1
350000.0,4.1,2423,First ,petrol,manual,RTOMH12,17/11/2021,Third_party,maruti,swift vxi,99535.0,2012,10
250000.0,3.9,2423,First ,diesel,manual,RTOMH14,,Expired,ford,figo 1.4 zxi duratorq ,76031.0,2010,7
118750.0,4.3,2423,First ,petrol,manual,RTOUP14,2/1/2021,Comp,hyundai,santro xing gls,44374.0,2007,1
1150000.0,5,2423,First ,petrol,,RTOMH12,10/12/2020,ZeroDepreciation,maruti,xl6 zeta at shvs ,2269.0,2019,11
720000.0,4.9,2423,First ,petrol,manual,RTOMH14,12/8/2021,Comprehensive,volkswagen,polo high line plus 1.0,20176.0,2019,6
550000.0,4.2,2423,First ,diesel,manual,RTOMH12,3/9/2021,3rdParty,maruti,swift dzire vdi bs iv,62378.0,2013,10
2101000.0,5,2423,First ,petrol,,RTOMH12,1/12/2022,ZeroDepreciation,kia,seltos 1.4 gtx+ turbo gdi petrol at,5308.0,2019,11
150000.0,3.6,2423,Second ,petrol,manual,RTOMH43,,Expired,maruti,swift vxi,58180.0,2006,3
400000.0,4.4,2423,First ,petrol,automatic,RTOMH14,17/12/2021,Comp,maruti,wagon r 1.0 vxi amt,49702.0,2016,1
224000.0,4,2423,First ,petrol + cng,manual,RTOUP14,16/12/2021,Comprehensive,hyundai,i20 magna o 1.2,83637.0,2011,3
270000.0,4.6,2423,First ,petrol,manual,RTOMH12,1/8/2021,3rdParty,hyundai,eon d lite plus,22715.0,2015,6
550000.0,4.3,2423,First ,petrol,manual,RTOMH12,17/12/2021,Third_party,maruti,ertiga vxi,34984.0,2012,11
425000.0,4.3,2423,First ,diesel,manual,RTOMH14,17/11/2020,Comprehensive,maruti,swift vdi,67465.0,2012,11
800000.0,4.7,2423,Second ,petrol,manual,RTOMH12,1/11/2021,3rdParty,honda,city vx mt petrol,26998.0,2017,10
450000.0,3.9,2423,First ,petrol,manual,RTOMH14,2/12/2021,Comp,maruti,swift dzire vxi 1.2 bs iv,60109.0,2013,12
185000.0,4.3,2423,First ,petrol,manual,RTOMH14,30/12/2020,Comp,maruti,wagon r lxi minor,77228.0,2009,11
160000.0,3.9,2423,Second ,petrol,automatic,RTOMH02,,Expired,honda,city zx gxi cvt,100532.0,2007,10
500000.0,4.2,2423,First ,petrol,manual,RTOMH10,22/5/2021,3rdParty,maruti,swift dzire vxi 1.2 bs iv,55706.0,2013,5
305000.0,3.8,2423,First ,petrol,manual,RTOMH14,29/7/2021,Comprehensive,tata,zest xms rt,85671.0,2015,6
845000.0,4.8,2423,First ,petrol,,RTOUK07,16/6/2021,Comp,skoda,rapid 1.6 mpi style at,14288.0,2018,3
342000.0,4.7,2423,First ,petrol + lpg,,RTOMH11,5/3/2021,Zero_Dep,maruti,omni e std,16160.0,2019,1
335000.0,4.7,2423,First ,petrol,manual,RTOMH04,22/1/2021,ZeroDepreciation,renault,kwid 1.0 rxt opt,24397.0,2017,1
525000.0,3.8,2423,Second ,diesel,manual,RTOMH15,,Expired,mahindra,xuv500 w8 fwd,68394.0,2012,3
260000.0,4,2423,Second ,petrol,manual,RTOMH14,10/1/2021,Third_party,hyundai,i20 sportz 1.2 o,62481.0,2010,12
75000.0,3.5,2423,Third ,petrol + cng,manual,RTOMH04,22/12/2020,3rdParty,maruti,zen estilo lxi,123909.0,2008,1
262000.0,3.7,2423,Fifth ,petrol + cng,automatic,RTOMH03,,Expired,honda,accord 2.4 at i vtec,93495.0,2008,8
157538.0,3.8,2423,Second ,diesel,manual,RTOPB02,1/5/2021,Comprehensive,ford,figo 1.4 zxi duratorq ,82720.0,2011,3
225000.0,4,2423,Second ,petrol,manual,RTOMH08,17/12/2020,Third_party,ford,figo 1.2 titanium duratec,45385.0,2011,12
540000.0,4.5,2423,First ,petrol,manual,RTOMH12,13/9/2021,Comp,honda,jazz vx  1.2,48395.0,2015,8
500000.0,4.2,2423,First ,petrol,manual,RTOMH12,30/4/2021,Comprehensive,maruti,swift zxi,66943.0,2014,4
800000.0,4.7,2423,First ,petrol,,RTOMH12,16/6/2022,ZeroDepreciation,maruti,swift zxi+ bs iv,12952.0,2019,5
85000.0,3.6,2423,Second ,petrol,manual,RTOMH12,18/2/2021,Comprehensive,hyundai,santro xing xo erlx euro iii,85375.0,2005,1
450000.0,4.7,2423,First ,petrol,manual,RTOMH12,7/2/2021,Comp,honda,amaze 1.2 smt i vtec,19256.0,2015,8
800000.0,4.7,2423,Second ,petrol,,RTOMH14,22/10/2021,3rdParty,ford,ecosport titanium plus 1.5 ti vct mt,29396.0,2018,7
475000.0,4,2423,First ,petrol + cng,manual,RTOMH12,,Expired,maruti,wagon r 1.0 lxi cng,24991.0,2018,10
275000.0,3.9,2423,Third ,diesel,manual,RTOMH31,,Expired,maruti,swift vdi,73134.0,2010,6
95000.0,3.8,2423,First ,petrol,manual,RTOMH12,,Expired,hyundai,santro xing xl erlx euro iii,98818.0,2007,1
75000.0,3.6,2423,Second ,petrol,manual,RTOWB02,18/9/2021,3rdParty,hyundai,accent gls,121227.0,2005,1
1294500.0,4.8,2423,First ,petrol,,RTOMH12,5/10/2021,Comprehensive,toyota,yaris vx cvt,18638.0,2018,5
40000.0,3.3,2423,Second ,petrol,manual,RTOMH12,,Expired,maruti,zen lx,74791.0,2000,11
850000.0,4.7,2423,First ,diesel,manual,RTOMH14,21/10/2021,Comprehensive,hyundai,i20 active 1.4 sx,19952.0,2019,5
500000.0,4,2423,First ,petrol,manual,RTOMH12,,Expired,hyundai,i20 asta 1.2 o,41441.0,2014,2
441000.0,4,2423,Second ,petrol,automatic,RTOMH14,,Expired,skoda,superb elegance 1.8 tsi at,57317.0,2011,3
120000.0,3.6,2423,First ,petrol,manual,RTOMH12,,Expired,hyundai,santro xing gls,77943.0,2008,9
210000.0,3.8,2423,Third ,petrol,manual,RTOMH12,27/6/2021,Comp,maruti,swift vxi 1.3,87452.0,2007,7
706000.0,4.6,2423,First ,petrol,,RTOMH12,6/2/2021,Comp,volkswagen,vento highline 1.2 tsi at,32249.0,2016,5
670000.0,4.9,2423,First ,petrol,manual,RTOMH12,13/3/2021,Comp,maruti,swift lxi,5506.0,2018,3
72000.0,3.3,2423,Second ,petrol,manual,RTOMH01,,Expired,chevrolet,aveo lt 1.6,71038.0,2007,4
960000.0,5,2423,First ,petrol,manual,RTOMH12,27/10/2021,Zero_Dep,hyundai,verna 1.6 sx vtvt,7361.0,2018,9
500000.0,4.8,2423,First ,petrol,automatic,RTOMH12,7/1/2021,3rdParty,maruti,wagon r 1.0 vxi amt,23012.0,2015,11
660000.0,4.2,2423,First ,petrol,manual,RTOMH12,,Expired,maruti,ertiga vxi,29219.0,2013,10
232000.0,4,2423,Second ,petrol,manual,RTOMH12,,Expired,maruti,a star vxi,43037.0,2013,1
700000.0,4.8,2423,First ,petrol,,RTOMH14,2/1/2023,3rdParty,renault,triber 1.0 rxz ,9373.0,2019,12
642600.0,4.7,2423,First ,diesel,manual,RTOJH15,16/1/2021,ZeroDepreciation,hyundai,i20 active 1.4 sx,32367.0,2016,9
150000.0,3.6,2423,Second ,petrol,manual,RTOMH24,1/7/2021,Comprehensive,maruti,zen estilo lxi,55080.0,2007,7
518000.0,4.4,2423,First ,petrol,manual,RTOMH12,,Expired,hyundai,elite i20 magna 1.2,39330.0,2016,8
130000.0,4.1,2423,First ,petrol,,RTOMH01,,Expired,chevrolet,beat e,54035.0,2011,1
490000.0,4.6,2423,First ,petrol + cng,manual,RTOMH12,29/3/2021,ZeroDepreciation,maruti,celerio vxi cng,37698.0,2019,1
501000.0,4.2,2423,First ,diesel,manual,RTOMH12,,Expired,maruti,swift vdi,64065.0,2014,3
700000.0,4.8,2423,First ,petrol,manual,RTOMH12,14/2/2021,Zero_Dep,maruti,baleno alpha 1.2 k12 ,16659.0,2019,1
500000.0,4,2423,Second ,diesel,manual,RTOMH04,17/3/2021,Comprehensive,honda,mobilio 1.5 v opt i dtec,67796.0,2014,10
629000.0,4.7,2423,First ,petrol,automatic,RTOMH12,,Expired,honda,amaze 1.2 vxat i vtec,17209.0,2016,1
150000.0,3.6,2423,First ,diesel,manual,RTOMH12,19/7/2021,Third_party,tata,indigo cs lx tdi,76974.0,2010,3
114000.0,4,2423,Second ,petrol + cng,automatic,RTOMH02,4/9/2021,Comp,honda,city 1.5 gxi cvt,94594.0,2005,7
200000.0,3.4,2423,First ,petrol + cng,manual,RTOMH12,1/10/2021,Comprehensive,maruti,alto k10 vxi ,121387.0,2012,10
98000.0,3.9,2423,First ,petrol,manual,RTOMH12,,Expired,tata,nano lx,79115.0,2014,1
620000.0,4.7,2423,First ,diesel,manual,RTOMH13,29/4/2021,ZeroDepreciation,maruti,swift vdi abs,42952.0,2017,2
290000.0,4.2,2423,Second ,petrol,manual,RTOCG12,10/11/2020,Comprehensive,maruti,ritz vxi bs iv,37435.0,2012,11
102000.0,3.8,2423,Third ,petrol + cng,manual,RTOMH12,18/10/2021,3rdParty,chevrolet,optra 1.6,74447.0,2005,9
1682000.0,4.9,2423,First ,diesel,,RTOMH12,31/12/2020,ZeroDepreciation,tata,harrier xz 2.0l kryotec,5616.0,2019,5
950000.0,4.6,2423,First ,petrol,manual,RTOMH12,31/10/2020,Expired,hyundai,verna 1.6 sx vtvt (o),5793.0,2018,1
125000.0,4.1,2423,First ,petrol,manual,RTOMH14,29/10/2021,Comp,hyundai,santro xing gls,43924.0,2008,8
200000.0,4.1,2423,First ,petrol,manual,RTOMH12,28/12/2020,Comp,maruti,a star lxi,64977.0,2011,1
825000.0,4.9,2423,First ,petrol,manual,RTOMH12,11/7/2021,ZeroDepreciation,hyundai,verna 1.4 vtvt ex,26584.0,2018,6
120000.0,4,2423,Second ,petrol,manual,RTOMH12,,Expired,maruti,swift zxi 1.3,125211.0,2005,1
120000.0,3.8,2423,First ,petrol,,RTOMH12,,Expired,maruti,versa dx 8 str,64545.0,2005,7
420000.0,3.9,2423,First ,petrol + cng,manual,RTOMH12,27/1/2021,Third_party,maruti,wagon r 1.0 lxi cng,46384.0,2018,1
72000.0,1,2423,First ,petrol,manual,RTOWB02,,Expired,hyundai,santro xing xp,32919.0,2005,1
335000.0,4.7,2423,First ,petrol,manual,RTOMH12,15/12/2020,Third_party,hyundai,eon era plus,19085.0,2018,7
125000.0,4.1,2423,First ,petrol,manual,RTOMH11,,Expired,hyundai,santro xing gls,78340.0,2007,10
170000.0,3.7,2423,First ,petrol + lpg,manual,RTOMH20,20/1/2021,Third_party,maruti,wagon r duo lxi lpg,37407.0,2009,1
325000.0,4,2423,First ,diesel,manual,RTOMH12,10/11/2021,Comprehensive,toyota,etios liva d 4d gd,102531.0,2012,10
725000.0,4.5,2423,First ,diesel,automatic,RTOMH14,20/1/2021,ZeroDepreciation,maruti,dzire vdi amt,42152.0,2017,12
175493.0,3.8,2423,Second ,diesel,manual,RTODL1C,31/5/2021,Comprehensive,ford,figo 1.4 zxi duratorq ,83209.0,2011,11
180431.0,4.1,2423,Second ,petrol,manual,RTOMH12,,Expired,maruti,sx4 vxi,108033.0,2010,8
240000.0,3.8,2423,Second ,diesel,manual,RTOMH14,4/6/2021,Third_party,tata,manza aqua quadrajet bs iv,63998.0,2012,10
120000.0,3.7,2423,First ,petrol,manual,RTOMP09,6/5/2021,3rdParty,maruti,wagon r lxi,52198.0,2007,1
143450.0,3.8,2423,First ,petrol,manual,RTOMH12,18/12/2020,Third_party,hyundai,santro xing gls,55032.0,2008,10
399000.0,4.2,2423,Second ,diesel,manual,RTOMH01,19/5/2021,Third_party,volkswagen,vento highline diesel,77093.0,2013,5
425000.0,4.3,2423,Second ,petrol + cng,manual,RTOMH14,15/2/2021,Comp,maruti,celerio vxi cng,71488.0,2017,12
104500.0,4.3,2423,First ,petrol,manual,RTOMH12,19/8/2021,Comp,maruti,alto lxi,41983.0,2007,7
220000.0,4,2423,Third ,petrol,manual,RTOMH15,20/6/2021,Third_party,hyundai,i10 magna 1.2 kappa2,93282.0,2011,4
72200.0,3.8,2423,Third ,petrol + cng,,RTOMH12,,Expired,maruti,800 ac uniq,74773.0,2008,8
810000.0,4.5,2423,Second ,diesel,automatic,RTOMH14,21/6/2021,ZeroDepreciation,volkswagen,vento highline tdi at,45931.0,2017,6
218631.0,4.5,2423,First ,petrol,manual,RTOMH14,,Expired,datsun,redi go s,54286.0,2018,6
538000.0,3.9,2423,Second ,diesel,automatic,RTOMH12,,Expired,hyundai,verna fluidic 1.6 crdi sx opt at,51806.0,2012,5
510000.0,4.1,2423,First ,diesel,manual,RTOMH12,18/10/2021,Comp,hyundai,verna fluidic 1.6 sx crdi,56937.0,2012,9
200000.0,3.1,2423,First ,diesel,manual,RTOMH14,,Expired,mahindra,maxximo 8 seater,51938.0,2012,1
225000.0,4,2423,First ,petrol,manual,RTOMH42,2/3/2021,Comprehensive,maruti,swift vxi,114802.0,2010,2
3500000.0,4.9,2423,First ,diesel,,RTOMH14,3/10/2021,ZeroDepreciation,kia,carnival premium at,14404.0,2020,6
90000.0,4.2,2423,First ,petrol,manual,RTOMH12,22/8/2021,Third_party,fiat,palio stile sl 1.1,9543.0,2009,4
250000.0,3.8,2423,First ,petrol,manual,RTOMH12,20/4/2021,Comp,datsun,go t,16407.0,2016,4
800000.0,4.4,2423,First ,petrol,,RTOMH12,16/10/2022,3rdParty,renault,triber 1.0 rxz ,9726.0,2019,11
93000.0,3.4,2423,Second ,petrol,manual,RTOMH14,,Expired,ford,fiesta 1.6 zxi ,92856.0,2006,7
360000.0,4.1,2423,First ,petrol,manual,RTOMH12,17/3/2021,Comp,maruti,celerio vxi ,38937.0,2015,2
450000.0,4.3,2423,First ,diesel,manual,RTOMH12,1/11/2020,3rdParty,toyota,etios gd,66128.0,2013,10
75000.0,3.5,2423,Second ,petrol,manual,RTOMH12,26/6/2021,3rdParty,tata,indica v2 xeta gls 1.2 bs iii,76393.0,2007,7
220000.0,3.9,2423,First ,diesel,manual,RTODL3C,21/3/2021,Comp,tata,safari 4x2 lx dicor bs iv,77317.0,2012,2
225000.0,4.3,2423,First ,petrol,manual,RTOMH12,,Expired,maruti,alto k10 vxi ,14410.0,2010,11
175000.0,3.8,2423,Second ,petrol,manual,RTOMH12,1/2/2021,3rdParty,skoda,fabia ambiente 1.2 mpi,66264.0,2009,12
150000.0,3.8,2423,First ,petrol,manual,RTOMH13,,Expired,skoda,fabia classic 1.2 mpi,45254.0,2008,3
230000.0,3.8,2423,Second ,petrol,manual,RTOMH14,28/9/2021,Third_party,maruti,zen estilo lxi,60461.0,2012,1
170000.0,3.5,2423,Second ,petrol,manual,RTOMH12,2/5/2021,Comp,honda,city zx gxi,97856.0,2008,7
731048.0,4.2,2423,First ,diesel,manual,RTOMH12,19/1/2021,Comprehensive,maruti,ertiga zdi,59984.0,2015,1
820000.0,4.3,2423,First ,petrol,,RTOMH26,22/3/2021,ZeroDepreciation,tata,nexon xza+ 1.2 dual tone,14130.0,2018,5
125000.0,4,2423,First ,petrol,manual,RTOMH12,2/3/2021,Comp,hyundai,santro xing xl erlx euro iii,65711.0,2006,1
500000.0,4.4,2423,First ,diesel,manual,RTOMH12,26/4/2021,Comprehensive,hyundai,i20 magna o 1.4 crdi,22502.0,2014,1
385000.0,4.3,2423,Second ,petrol,automatic,RTOMH12,14/11/2020,Comprehensive,maruti,celerio vxi amt,52181.0,2015,2
570000.0,4.6,2423,First ,petrol,manual,RTOMH12,23/8/2021,Zero_Dep,hyundai,grand i10 magna 1.2 kappa vtvt,17028.0,2017,6
230000.0,3.7,2423,Second ,petrol + cng,manual,RTOMH14,4/3/2021,Comprehensive,chevrolet,aveo lt 1.4,75534.0,2010,10
160000.0,4,2423,Second ,petrol,manual,RTOMH12,,Expired,fiat,grand punto emotion 1.2,50290.0,2010,1
380000.0,4.1,2423,Second ,diesel,manual,RTODL3C,30/12/2020,Comp,hyundai,verna fluidic 1.6 sx crdi,68294.0,2011,11
130000.0,3.5,2423,First ,petrol + lpg,manual,RTOMH14,7/1/2021,Third_party,maruti,wagon r duo lxi lpg,101313.0,2008,9
155000.0,3.5,2423,Third ,petrol,manual,RTOMH12,,Expired,maruti,swift zxi 1.3,81184.0,2006,1
660000.0,4.7,2423,First ,petrol,manual,RTOMH04,13/4/2021,3rdParty,hyundai,i20 active 1.2 s,34478.0,2017,1
180000.0,3.9,2423,Second ,petrol + cng,manual,RTOMH46,25/6/2021,Third_party,maruti,alto 800 lxi cng,80754.0,2014,1
409831.0,4.2,2423,First ,petrol,manual,RTOMH12,14/7/2021,Comprehensive,hyundai,grand i10 sportz 1.2 kappa vtvt,49382.0,2017,4
125000.0,3.6,2423,Third ,petrol + cng,manual,RTOMH09,,Expired,maruti,sx4 zxi,86918.0,2008,3
72900.0,3.3,2423,First ,petrol,manual,RTOMH31,,Expired,maruti,alto lxi,90331.0,2005,4
150000.0,4.1,2423,First ,petrol,manual,RTOMH14,14/6/2021,Comprehensive,maruti,zen estilo vxi,69907.0,2009,3
65547.0,3.3,2423,Second ,petrol,manual,RTOMH02,2/2/2021,Comprehensive,maruti,alto lxi,92328.0,2006,10
525000.0,4.7,2423,First ,petrol,manual,RTOMH12,12/11/2022,3rdParty,renault,kwid rxt opt,5363.0,2019,10
200000.0,4.1,2423,Second ,petrol,manual,RTOMH04,6/6/2021,Comprehensive,ford,figo 1.2 titanium duratec,38356.0,2010,4
35000.0,3.1,2423,Third ,diesel,manual,RTOMH12,,Expired,tata,indica dle,151559.0,2002,5
130000.0,3.6,2423,Third ,petrol + cng,manual,RTOMH02,,Expired,maruti,sx4 zxi,89174.0,2007,12
45000.0,3,2423,First ,petrol,manual,RTOMH12,1/12/2021,Third_party,maruti,800 std,35045.0,1999,12
1227000.0,4.3,2423,First ,diesel,manual,RTOMH14,1/10/2021,3rdParty,tata,hexa varicor 400 xt,26939.0,2018,6
550000.0,4.3,2423,First ,petrol,,RTOMH12,3/9/2021,Third_party,hyundai,verna fluidic 1.4 vtvt cx,30103.0,2014,7
90000.0,3.9,2423,Fourth ,petrol,manual,RTOMH12,2/2/2021,Third_party,maruti,zen estilo vxi,59561.0,2007,1
351115.0,4.3,2423,First ,petrol,manual,RTOMH12,14/1/2021,3rdParty,maruti,ritz vxi bs iv,30713.0,2014,12
850000.0,4.2,2423,First ,diesel,manual,RTOMH12,24/7/2021,ZeroDepreciation,maruti,vitara brezza zdi plus dual tone,34799.0,2016,7
81000.0,3.8,2423,Third ,petrol,manual,RTOMH12,,Expired,maruti,baleno vxi,93271.0,2007,7
704000.0,4,2423,First ,diesel,manual,RTOMH10,19/1/2022,Comprehensive,mahindra,thar crde 4x4 bs iv,2056.0,2014,10
170000.0,3.9,2423,Second ,petrol + cng,manual,RTOUP25,28/8/2021,Third_party,maruti,sx4 vxi,74603.0,2010,1
300000.0,4.2,2423,First ,petrol,manual,RTOOD33,20/11/2020,Third_party,chevrolet,sail 1.2 ls,15374.0,2014,10
300000.0,4.4,2423,First ,petrol,manual,RTOMH12,8/1/2021,Comp,maruti,swift lxi,37286.0,2010,12
375000.0,3.9,2423,Second ,petrol,manual,RTOMH14,27/10/2021,3rdParty,maruti,swift dzire vxi 1.2 bs iv,92422.0,2013,2
400000.0,4.3,2423,First ,petrol,manual,RTOMH12,29/1/2021,Comp,maruti,swift vxi,47287.0,2012,1
65000.0,3.4,2423,Third ,petrol,manual,RTOMH08,27/7/2021,3rdParty,maruti,esteem vxi,93055.0,2005,1
220000.0,4.2,2423,First ,petrol,manual,RTOMH14,17/3/2021,Comprehensive,hyundai,eon magna plus,62319.0,2012,2
